scenario,adoption_rate,efficiency_a,average_speed,total_travel_time,total_energy_electric_mean,total_carbon_electric_mean,total_energy_gasoline_mean,total_carbon_gasoline_mean,E_electric_mean,E_drive_av_mean,E_compute_mean,E_v2x_mean,E_data_center_mean,E_RSU_mean,total_energy_electric_ci_lower,total_energy_electric_ci_upper,total_carbon_electric_ci_lower,total_carbon_electric_ci_upper,total_energy_gasoline_ci_lower,total_energy_gasoline_ci_upper,total_carbon_gasoline_ci_lower,total_carbon_gasoline_ci_upper,E_electric_ci_lower,E_electric_ci_upper,E_drive_av_ci_lower,E_drive_av_ci_upper,E_compute_ci_lower,E_compute_ci_upper,E_v2x_ci_lower,E_v2x_ci_upper,E_data_center_ci_lower,E_data_center_ci_upper,gasoline,electric,autonomous
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.05",0.0,1.0,23.02274813304104,1677579501.3247788,389208192.0273037,195002203.14591962,3669136581.554532,8512396869.206513,386269341.69199634,3912.2076536346344,0.0,0.0,0.0,2931025.92,376726359.42598706,402102736.03066725,186840538.79493278,203949706.5972791,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373781999.2239057,399171710.1106672,0.0,15840.893324338947,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.07",0.0,1.0,23.02274813304104,1677579501.3247788,389397139.63808006,195025602.03849748,3669136581.554532,8512396869.206513,386457830.4657745,4141.626152804659,0.0,0.0,0.0,2931025.92,377075513.30012774,402406382.08183897,186936414.06635246,203898147.6449044,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,374113986.3620535,399475356.16183895,0.0,15836.913148575166,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.07",0.0,1.0,23.02274813304104,1677579501.3247788,389204906.52462965,194755490.7264448,3669136581.554532,8512396869.206513,386266173.49576604,3853.5544318022985,0.0,0.0,0.0,2931025.92,376877818.1372674,402392869.30986035,187049210.2911084,203483026.27768937,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373946792.2172674,399453144.3743678,0.0,17130.895694760256,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.07",0.0,1.0,23.02274813304104,1677579501.3247788,389368976.6900448,194952992.42006055,3669136581.554532,8512396869.206513,386429905.34257543,4022.713734673748,0.0,0.0,0.0,2931025.92,377352533.3951417,402022341.8410788,187083928.3709664,203867773.7806256,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,374389254.9567578,399088214.9049625,0.0,16330.920871648806,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.07",0.0,1.0,23.02274813304104,1677579501.3247788,389463501.55287266,194843608.87457108,3669136581.554532,8512396869.206513,386524576.98129207,3949.3257902783844,0.0,0.0,0.0,2931025.92,376706821.67984563,402439324.8112673,186502391.86495218,203910555.18705904,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373774380.99584675,399508284.8060775,0.0,16311.490964009143,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.07",0.0,1.0,23.02274813304104,1677579501.3247788,389529518.24882376,195029455.11713648,3669136581.554532,8512396869.206513,386590825.8247433,3833.2520402436026,0.0,0.0,0.0,2931025.92,376827348.3135901,402708378.33185494,186901982.8225369,204045185.63182077,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373896322.3935901,399775862.94654906,0.0,16458.934518030943,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.07",0.0,1.0,23.02274813304104,1677579501.3247788,389700656.2528462,195246325.5284698,3669136581.554532,8512396869.206513,386761359.07980835,4135.62651891395,0.0,0.0,0.0,2931025.92,377937175.3757667,402418942.03062963,187564135.53115538,203790618.34271532,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,375005315.4348688,399487381.3974616,0.0,16477.75104689042,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.07",0.0,1.0,23.02274813304104,1677579501.3247788,389136634.9493076,194906920.3400647,3669136581.554532,8512396869.206513,386198005.7942727,3801.617517419394,0.0,0.0,0.0,2931025.92,377593804.0831294,401844479.3784757,187199714.6397274,203727148.6059417,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,374662778.1631294,398882234.7789133,0.0,15512.7274017483,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.07",0.0,1.0,23.02274813304104,1677579501.3247788,389353255.94174117,195030801.21172273,3669136581.554532,8512396869.206513,386414626.6853484,3801.668196382589,0.0,0.0,0.0,2931025.92,376937659.59927714,402626056.6017301,187207260.82428524,203883837.05007103,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373997723.02870554,399693455.7482628,0.0,15440.17839745348,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.07",0.0,1.0,23.02274813304104,1677579501.3247788,389234920.4109498,195029252.65375468,3669136581.554532,8512396869.206513,386296161.0535786,3866.7186855746545,0.0,0.0,0.0,2931025.92,376971010.7580013,401817206.5464119,186979114.8923573,203502342.5613187,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,374036527.88689643,398856433.14708835,0.0,17142.56662225465,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 0% - Gasoline 0.95, Electric 0.05, Autonomous 0.00 - Clustering 0.3, Routing 0.07",0.0,1.0,23.02274813304104,1677579501.3247788,389362488.42362845,194999595.34385303,3669136581.554532,8512396869.206513,386422892.7380628,4284.88278281606,0.0,0.0,0.0,2931025.92,376234379.9922831,402462281.007419,186581258.02397618,204155063.30924004,3669136581.554532,3669136581.554532,8512396869.206513,8512396869.206513,373303090.8385606,399524835.1559486,0.0,16498.056621238986,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0
"a 1.0 - adoption 10% - Gasoline 0.85, Electric 0.05, Autonomous 0.10 - Clustering 0.1, Routing 0.03",0.1,1.0,23.06157422850342,1676168026.4002788,2951779773.2822328,1479868558.1398382,3305008772.3034368,7667620351.743973,313168802.9028154,672842552.360041,419706152.84038675,838084.0132001394,1542074584.2882564,2931025.92,2726918300.192316,3172755385.0717826,1358532248.504269,1603429299.1813834,3305008772.3034368,3305008772.3034368,7667620351.743973,7667620351.743973,302856788.5093625,323773195.7750191,613295442.7953968,732957812.303468,392345926.24365175,447699337.09133744,838084.0132001394,838084.0132001394,1542074584.2882564,1542074584.2882564,0.855,0.045000000000000005,0.1
"a 1.0 - adoption 10% - Gasoline 0.85, Electric 0.05, Autonomous 0.10 - Clustering 0.1, Routing 0.03",0.1,1.0,23.06157422850342,1676168026.4002788,2959199682.069113,1482913182.0682924,3305008772.3034368,7667620351.743973,313151928.7259532,674581864.4491585,420071990.31982225,838084.0132001394,1542074584.2882564,2931025.92,2747103408.7117944,3192528644.7936482,1365391681.3935032,1609519821.2535596,3305008772.3034368,3305008772.3034368,7667620351.743973,7667620351.743973,303116720.5515449,323683334.3904246,615576142.2910734,736137206.1488336,391161612.24048764,448274516.4227258,838084.0132001394,838084.0132001394,1542074584.2882564,1542074584.2882564,0.855,0.045000000000000005,0.1
"a 1.0 - adoption 10% - Gasoline 0.85, Electric 0.05, Autonomous 0.10 - Clustering 0.1, Routing 0.03",0.1,1.0,23.06157422850342,1676168026.4002788,2954482026.273558,1478892339.6802657,3305008772.3034368,7667620351.743973,313576864.2907675,674210555.6188953,419206514.72456056,838084.0132001394,1542074584.2882564,2931025.92,2728979496.179915,3198031405.8678713,1362330972.4312534,1607044355.0655594,3305008772.3034368,3305008772.3034368,7667620351.743973,7667620351.743973,302981180.0398722,324238325.97782505,614667150.3194737,739389575.0848627,393453332.26412714,446891760.3452615,838084.0132001394,838084.0132001394,1542074584.2882564,1542074584.2882564,0.855,0.045000000000000005,0.1
"a 1.0 - adoption 10% - Gasoline 0.85, Electric 0.05, Autonomous 0.10 - Clustering 0.1, Routing 0.03",0.1,1.0,23.06157422850342,1676168026.4002788,2952776731.8043213,1477445278.2372828,3305008772.3034368,7667620351.743973,313304133.5861513,673531162.3544647,418587126.70572835,838084.0132001394,1542074584.2882564,2931025.92,2731258924.197893,3164517096.3961844,1368926938.738236,1593140187.0194864,3305008772.3034368,3305008772.3034368,7667620351.743973,7667620351.743973,303492372.6017016,323936449.15107083,616174849.4916465,732783334.7118944,391161365.09457517,447700663.57302666,838084.0132001394,838084.0132001394,1542074584.2882564,1542074584.2882564,0.855,0.045000000000000005,0.1
"a 1.0 - adoption 10% - Gasoline 0.85, Electric 0.05, Autonomous 0.10 - Clustering 0.1, Routing 0.03",0.1,1.0,23.06157422850342,1676168026.4002788,2948313861.7466984,1476450764.2821972,3305008772.3034368,7667620351.743973,312953735.9909202,671993848.9698682,418293322.8704437,838084.0132001394,1542074584.2882564,2931025.92,2729557264.3567758,3178349428.766256,1363500197.4941037,1597763632.0861726,3305008772.3034368,3305008772.3034368,7667620351.743973,7667620351.743973,303228830.1491137,322664371.3653158,614352431.9527825,729181902.0972565,390382345.6614877,446665059.25533533,838084.0132001394,838084.0132001394,1542074584.2882564,1542074584.2882564,0.855,0.045000000000000005,0.1
"a 1.0 - adoption 10% - Gasoline 0.85, Electric 0.05, Autonomous 0.10 - Clustering 0.1, Routing 0.03",0.1,1.0,23.06157422850342,1676168026.4002788,2951861480.594611,1479488278.2358432,3305008772.3034368,7667620351.743973,313202763.742031,673053338.3550214,418980681.2897481,838084.0132001394,1542074584.2882564,2931025.92,2732732908.6272855,3168912762.5550766,1365870166.2158473,1598011542.2574275,3305008772.3034368,3305008772.3034368,7667620351.743973,7667620351.743973,303379489.5396683,323956584.4521477,615080454.5385065,728167403.5612773,390647683.3707449,447335915.09335434,838084.0132001394,838084.0132001394,1542074584.2882564,1542074584.2882564,0.855,0.045000000000000005,0.1
"a 1.0 - adoption 10% - Gasoline 0.85, Electric 0.05, Autonomous 0.10 - Clustering 0.1, Routing 0.03",0.1,1.0,23.06157422850342,1676168026.4002788,2954860210.755152,1481032635.4299247,3305008772.3034368,7667620351.743973,313300577.1136609,673897640.9312601,419217696.19746643,838084.0132001394,1542074584.2882564,2931025.92,2733308100.0977716,3171543248.073408,1366116469.2088969,1602135705.288264,3305008772.3034368,3305008772.3034368,7667620351.743973,7667620351.743973,303010430.64837724,323175036.9906227,615464785.6145222,731012684.3038923,392892985.8536156,447089644.00471693,838084.0132001394,838084.0132001394,1542074584.2882564,1542074584.2882564,0.855,0.045000000000000005,0.1
"a 1.0 - adoption 10% - Gasoline 0.85, Electric 0.05, Autonomous 0.10 - Clustering 0.1, Routing 0.03",0.1,1.0,23.06157422850342,1676168026.4002788,2954719609.0207686,1479856884.6157856,3305008772.3034368,7667620351.743973,312931522.83089113,673402994.4976951,419142058.68411595,838084.0132001394,1542074584.2882564,2931025.92,2715585978.6047974,3179391518.252747,1358974321.6693335,1596990765.7334526,3305008772.3034368,3305008772.3034368,7667620351.743973,7667620351.743973,303003319.0028366,323696311.27748716,610960645.8940988,734051253.9141964,391033583.2309233,444999477.0718009,838084.0132001394,838084.0132001394,1542074584.2882564,1542074584.2882564,0.855,0.045000000000000005,0.1
"a 1.0 - adoption 10% - Gasoline 0.85, Electric 0.05, Autonomous 0.10 - Clustering 0.1, Routing 0.03",0.1,1.0,23.06157422850342,1676168026.4002788,2955861281.622858,1481483455.906254,3305008772.3034368,7667620351.743973,313572934.10115594,674602543.9461489,418889576.42780674,838084.0132001394,1542074584.2882564,2931025.92,2740963269.4181395,3170798939.707392,1363796572.1437712,1591576388.190725,3305008772.3034368,3305008772.3034368,7667620351.743973,7667620351.743973,304128406.3987455,323605014.0037588,618771816.4180127,732105167.3921393,390967405.74258894,446120718.0963484,838084.0132001394,838084.0132001394,1542074584.2882564,1542074584.2882564,0.855,0.045000000000000005,0.1
"a 1.0 - adoption 10% - Gasoline 0.85, Electric 0.05, Autonomous 0.10 - Clustering 0.1, Routing 0.03",0.1,1.0,23.06157422850342,1676168026.4002788,2957708745.2870393,1480248876.4268847,3305008772.3034368,7667620351.743973,313703088.94462615,675200459.6937659,419104992.91502964,838084.0132001394,1542074584.2882564,2931025.92,2729690940.3383336,3187720078.425718,1366378537.8716745,1599091085.0759625,3305008772.3034368,3305008772.3034368,7667620351.743973,7667620351.743973,303694167.946584,323729081.7049515,615750892.5848529,735677481.1449014,390345161.39697313,447410338.5297106,838084.0132001394,838084.0132001394,1542074584.2882564,1542074584.2882564,0.855,0.045000000000000005,0.1
"a 1.0 - adoption 10% - Gasoline 0.85, Electric 0.05, Autonomous 0.10 - Clustering 0.1, Routing 0.05",0.1,1.0,23.06157422850342,1676168026.4002788,2941662240.511909,1473575544.6027665,3305008772.3034368,7667620351.743973,313275690.95742697,659132304.3189338,418549405.226155,838084.0132001394,1542074584.2882564,2931025.92,2732213766.6852098,3160935593.7322526,1362308995.4864347,1591864794.0928059,3305008772.3034368,3305008772.3034368,7667620351.743973,7667620351.743973,303081601.18447894,323459191.1954878,602397119.9288634,717741669.4502668,392344530.8279279,447576540.9173895,838084.0132001394,838084.0132001394,1542074584.2882564,1542074584.2882564,0.855,0.045000000000000005,0.1
"a 1.0 - adoption 10% - Gasoline 0.85, Electric 0.05, Autonomous 0.10 - Clustering 0.1, Routing 0.05",0.1,1.0,23.06157422850342,1676168026.4002788,2938863707.5828867,1471841023.095826,3305008772.3034368,7667620351.743973,313642278.68916947,658464726.442062,420270208.9074455,838084.0132001394,1542074584.2882564,2931025.92,2724440572.507436,3168564704.0809155,1362251912.1823232,1592766113.5006921,3305008772.3034368,3305008772.3034368,7667620351.743973,7667620351.743973,303859182.0946341,324542476.8396754,601005770.920676,716533206.7917837,392617494.8549907,449418456.35130334,838084.0132001394,838084.0132001394,1542074584.2882564,1542074584.2882564,0.855,0.045000000000000005,0.1
"a 1.0 - adoption 10% - Gasoline 0.85, Electric 0.05, Autonomous 0.10 - Clustering 0.1, Routing 0.05",0.1,1.0,23.06157422850342,1676168026.4002788,2933737692.1070313,1469097574.8748002,3305008772.3034368,7667620351.743973,313247766.24748623,657094771.3798188,418542133.9857262,838084.0132001394,1542074584.2882564,2931025.92,2713862488.491806,3153042649.0604625,1354315697.707864,1587804517.5496464,3305008772.3034368,3305008772.3034368,7667620351.743973,7667620351.743973,303350862.0728199,324429711.80078715,600135159.2458158,714159485.3926471,390828368.26702446,444962043.1021967,838084.0132001394,838084.0132001394,1542074584.2882564,1542074584.2882564,0.855,0.045000000000000005,0.1
"a 1.0 - adoption 10% - Gasoline 0.85, Electric 0.05, Autonomous 0.10 - Clustering 0.1, Routing 0.05",0.1,1.0,23.06157422850342,1676168026.4002788,2931286853.842255,1467785787.5356295,3305008772.3034368,7667620351.743973,312852771.27929693,655828356.071481,419075586.2635469,838084.0132001394,1542074584.2882564,2931025.92,2715261746.5581226,3134751572.430607,1354963634.1307242,1581962729.4772813,3305008772.3034368,3305008772.3034368,7667620351.743973,7667620351.743973,302813212.4245963,322901473.7161056,597498509.8354468,710586294.0992968,391640266.00600225,447072113.41783667,838084.0132001394,838084.0132001394,1542074584.2882564,1542074584.2882564,0.855,0.045000000000000005,0.1
"a 1.0 - adoption 10% - Gasoline 0.85, Electric 0.05, Autonomous 0.10 - Clustering 0.1, Routing 0.05",0.1,1.0,23.06157422850342,1676168026.4002788,2945542466.0966406,1474180190.016628,3305008772.3034368,7667620351.743973,313402233.8337153,660189840.2330881,418856366.6669067,838084.0132001394,1542074584.2882564,2931025.92,2736954454.414514,3178299925.308637,1364769054.891487,1594582835.047012,3305008772.3034368,3305008772.3034368,7667620351.743973,7667620351.743973,302773435.50621223,324263110.3735325,605177427.149013,719919090.90643,392659793.9185146,446493720.2224985,838084.0132001394,838084.0132001394,1542074584.2882564,1542074584.2882564,0.855,0.045000000000000005,0.1
"a 1.0 - adoption 10% - Gasoline 0.85, Electric 0.05, Autonomous 0.10 - Clustering 0.1, Routing 0.05",0.1,1.0,23.06157422850342,1676168026.4002788,2935617707.6868534,1470006568.128779,3305008772.3034368,7667620351.743973,313032842.70790774,657366261.7420254,418283687.9624427,838084.0132001394,1542074584.2882564,2931025.92,2709804169.4113774,3148172529.9474688,1356234183.8190782,1591249924.3690004,3305008772.3034368,3305008772.3034368,7667620351.743973,7667620351.743973,302889274.0888027,323728007.34634143,598948245.3124757,718143930.3293839,390302010.5482192,445106148.21599275,838084.0132001394,838084.0132001394,1542074584.2882564,1542074584.2882564,0.855,0.045000000000000005,0.1
"a 1.0 - adoption 10% - Gasoline 0.85, Electric 0.05, Autonomous 0.10 - Clustering 0.1, Routing 0.05",0.1,1.0,23.06157422850342,1676168026.4002788,2933475972.273275,1469192186.5921516,3305008772.3034368,7667620351.743973,313324006.6178606,657116301.9945943,418741185.42952925,838084.0132001394,1542074584.2882564,2931025.92,2719444111.833714,3165959147.1099153,1354329089.3195407,1600216573.9305394,3305008772.3034368,3305008772.3034368,7667620351.743973,7667620351.743973,302999542.16614556,324213510.50995135,599428071.299325,721319475.7217901,391179152.76468366,445539956.5907202,838084.0132001394,838084.0132001394,1542074584.2882564,1542074584.2882564,0.855,0.045000000000000005,0.1
"a 1.0 - adoption 10% - Gasoline 0.85, Electric 0.05, Autonomous 0.10 - Clustering 0.1, Routing 0.05",0.1,1.0,23.06157422850342,1676168026.4002788,2933277052.7374806,1468220023.4157379,3305008772.3034368,7667620351.743973,312942508.0363621,656169587.2618079,420147645.0125915,838084.0132001394,1542074584.2882564,2931025.92,2709292440.751162,3155658658.326826,1354989625.5663238,1587349480.2789772,3305008772.3034368,3305008772.3034368,7667620351.743973,7667620351.743973,302441425.7795372,323123854.9557758,597586899.5224397,715889823.3434902,393869784.9398234,446596043.84818316,838084.0132001394,838084.0132001394,1542074584.2882564,1542074584.2882564,0.855,0.045000000000000005,0.1
"a 1.0 - adoption 10% - Gasoline 0.85, Electric 0.05, Autonomous 0.10 - Clustering 0.1, Routing 0.05",0.1,1.0,23.06157422850342,1676168026.4002788,2938723297.800469,1473670352.6807106,3305008772.3034368,7667620351.743973,313183482.04269075,658020574.8774502,419668005.5285436,838084.0132001394,1542074584.2882564,2931025.92,2720587898.074626,3161319215.060037,1357560851.8208003,1593248982.9225724,3305008772.3034368,3305008772.3034368,7667620351.743973,7667620351.743973,302513261.9656068,324337679.70244074,599266811.080658,718764287.2380403,391226320.36890894,445888755.36098397,838084.0132001394,838084.0132001394,1542074584.2882564,1542074584.2882564,0.855,0.045000000000000005,0.1
"a 1.0 - adoption 10% - Gasoline 0.85, Electric 0.05, Autonomous 0.10 - Clustering 0.1, Routing 0.05",0.1,1.0,23.06157422850342,1676168026.4002788,2936937859.9902086,1470664742.3358972,3305008772.3034368,7667620351.743973,313244714.47933096,657733111.322307,419216030.30103236,838084.0132001394,1542074584.2882564,2931025.92,2721306255.439836,3150291025.077986,1355295813.8908684,1589154605.3253357,3305008772.3034368,3305008772.3034368,7667620351.743973,7667620351.743973,302938036.2215797,324381429.034139,600650478.7519851,714564738.7002654,392764010.19985056,445064427.7583167,838084.0132001394,838084.0132001394,1542074584.2882564,1542074584.2882564,0.855,0.045000000000000005,0.1
"a 1.0 - adoption 10% - Gasoline 0.85, Electric 0.05, Autonomous 0.10 - Clustering 0.1, Routing 0.07",0.1,1.0,23.06157422850342,1676168026.4002788,2919710122.492621,1463091088.7920444,3305008772.3034368,7667620351.743973,313008582.7248843,641490340.8774277,419329524.65667415,838084.0132001394,1542074584.2882564,2931025.92,2695010590.386686,3154401843.8133597,1347419551.0821712,1582845923.0962543,3305008772.3034368,3305008772.3034368,7667620351.743973,7667620351.743973,302716181.7842488,323151253.28278327,585262900.5696313,702837851.3112053,391441141.7309626,446465808.24957263,838084.0132001394,838084.0132001394,1542074584.2882564,1542074584.2882564,0.855,0.045000000000000005,0.1
